interval,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,proposed_authority,reason,rollback_required,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w
196,True,0.0020504878917268449,47.445514567495763,True,CorrectedCandidate,QualifiedTriggeredCorrection,False,False,False,68,272,0,2,True,False,2.4857407336386719E-09,6.5264742374893103E-06,5.6843418860808015E-14,6.0361344367265701E-08
197,False,0.0020435526600580344,0.48873079787611573,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
198,False,0.0020366499610937837,0.48715686519869905,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
199,False,0.0020297794765751069,0.48559140648876564,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
200,True,0.0020229411426750388,47.857231029600555,True,CorrectedCandidate,QualifiedTriggeredCorrection,False,False,False,68,272,0,2,True,False,4.0224173437323378E-09,6.2575894933303289E-05,5.6843418860808015E-14,2.8987415134906769E-08
201,False,0.0020161346946973016,0.48248602751857561,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
202,False,0.0020093597474482314,0.4809456808539494,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
203,False,0.0020026164055757783,0.47941376514259559,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
204,False,0.0019959041613521514,0.47788982917322187,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
205,False,0.0019892229738011206,0.47637401502751686,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
206,False,0.0019825725979381202,0.47486618331274144,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
207,False,0.0019759527368871837,0.47336616057850733,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
208,False,0.0019693634061773101,0.47187412104938176,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
209,False,0.0019628041261444767,0.47038965514332176,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
210,False,0.0019562749371104106,0.46891298762272982,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
211,False,0.0019497754469375939,0.46744380515266926,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
212,False,0.0019433056793833735,0.46598229605268671,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
213,False,0.0019368652375347641,0.46452813762712708,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
214,False,0.0019304540057496489,0.46308137148400874,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
215,False,0.0019240718394326268,0.46164197263209417,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
216,False,0.0019177184445998551,0.46020974927915859,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
217,False,0.001911393701669338,0.45878472439991924,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
218,False,0.0019050974000806476,0.45736679782362444,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
219,False,0.0018988294724890679,0.45595602932809243,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
220,False,0.0018925895456332919,0.45455212790176347,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
221,False,0.0018863775161283205,0.45315514453494643,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
222,False,0.0018801932521735694,0.45176506277300632,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
223,False,0.0018740366052266513,0.4503818387365186,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
224,False,0.0018679072239067259,0.44900521459527454,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
225,False,0.0018618050807309326,0.4476353210205275,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
226,False,0.0018557299656791553,0.44627204009310617,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
227,False,0.0018496817481107502,0.44491535783811287,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
228,False,0.0018436601561735212,0.44356509854816295,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
229,False,0.001837665083457079,0.44222129160812074,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
230,False,0.0018316964013374393,0.44088391542925365,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
231,False,0.0018257539058208891,0.43955286194125165,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
232,False,0.001819837407708704,0.43822805456585456,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
233,False,0.001813946728358393,0.43690942965019985,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
234,False,0.0018080817574721926,0.43559699537672714,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
235,False,0.0018022423676408465,0.43429072458945939,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
236,False,0.0017964282969820508,0.4329904447436661,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
237,False,0.0017906395071311798,0.4316962496345127,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
238,False,0.001784875732987104,0.43040795407756605,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
239,False,0.0017791368116170771,0.42912551595611603,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
240,False,0.0017734227052998749,0.42784901797426755,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
241,False,0.0017677332143257673,0.4265783380802759,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
242,False,0.001762068157368206,0.42531339795277745,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
243,False,0.0017564274254406587,0.42405419981736259,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
244,False,0.0017508107752356495,0.42280059048908925,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
245,False,0.0017452181784851511,0.42155266883327158,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
246,False,0.0017396494453672529,0.42031032371539823,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
247,False,0.0017341044031140898,0.41907348271826095,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
248,False,0.0017285828901085363,0.41784208753807661,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
249,False,0.001723084869696793,0.41661621580959718,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
250,False,0.0017176100921051044,0.41539568623397827,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
251,False,0.0017121584646079158,0.41418052238412884,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
252,False,0.0017067298202614507,0.41297064783015003,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
253,False,0.0017013240608724218,0.41176606742732247,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
254,False,0.0016959410749439452,0.41056675997339198,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
255,False,0.0016905806283303325,0.40937257005197125,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
256,False,0.0016852426943992334,0.40818359179894514,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
257,False,0.0016799270376565163,0.40699965881555045,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
258,False,0.001674633631083833,0.40582086042451238,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
259,False,0.0016693621828790034,0.40464696962953894,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
260,False,0.001664112800280322,0.40347822993368254,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
261,False,0.0016588851106510039,0.4023143025485183,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
262,False,0.0016536791672290582,0.40115538037287024,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
263,False,0.0016484947350496092,0.40000128641935362,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
264,False,0.0016433317300006667,0.39885204147219611,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
265,False,0.0016381900542278684,0.39770763611875282,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
266,False,0.0016330694894883607,0.39656792459794588,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
267,False,0.0016279700183726132,0.3954330030167057,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
268,False,0.0016228914761472271,0.39430277455858231,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
269,False,0.0016178337692114334,0.39317723722541587,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
270,False,0.0016127966854013343,0.39205625201645944,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
271,False,0.0016077802096568132,0.3909399152178139,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
272,False,0.0016027841819149134,0.38982813398229155,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
273,False,0.0015978085117443548,0.38872090686703586,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
274,False,0.0015928529926661592,0.38761809805913572,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
275,False,0.001587917611269464,0.38651980398947217,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
276,False,0.0015830022121630189,0.3854259336924315,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
277,False,0.0015781067085077426,0.38433648748213045,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
278,False,0.0015732309516230752,0.38325138997515751,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
279,False,0.0015683748059798152,0.38217058981479113,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
280,False,0.0015635382505943675,0.38109416295736764,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
281,False,0.0015587210759935299,0.38002195435797148,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
282,False,0.0015539232654613944,0.37895404918896247,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
283,False,0.0015491446137310305,0.37789029902950233,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
284,False,0.0015443851588528949,0.37683084806531042,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
285,False,0.0015396445761038284,0.37577540523921016,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
286,False,0.001534922929167628,0.37472416188217039,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
287,False,0.0015302201191671773,0.37367707738917488,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
288,False,0.0015255359437552002,0.37263400554718373,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
289,False,0.0015208703368568468,0.37159497566921118,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
290,False,0.0015162231694939154,0.37055993137369114,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
291,False,0.0015115944242768175,0.36952894307961515,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
292,False,0.0015069839534708935,0.3685019177862614,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
293,False,0.0015023916263579441,0.36747879839663256,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
294,False,0.0014978174244765078,0.36645965494824395,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
295,False,0.0014932611502163475,0.36544434011091198,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
296,False,0.0014887227412793019,0.36443288178520561,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
297,False,0.0014842021238863578,0.36342527948897896,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
298,False,0.0014796991659776786,0.36242146485517424,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
299,False,0.0014752137989192961,0.36142144665376463,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
300,False,0.0014707459449770158,0.36042521684402118,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
301,False,0.0014662954217008028,0.35943264896212668,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
302,False,0.0014618622756346047,0.35844388902296487,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
303,False,0.0014574463082241069,0.35745877542456128,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
304,False,0.0014530474560415646,0.356477327786763,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
305,False,0.0014486655972055932,0.35549948946737686,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
306,False,0.0014443007179681276,0.35452532861052077,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
307,False,0.001439952633258313,0.35355470433052005,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
308,False,0.0014356212876885804,0.35258764522995989,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
309,False,0.0014313066628290356,0.35162420652602577,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
310,False,0.0014270086209968015,0.35066429632809104,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
311,False,0.0014227269932169382,0.34970780504716004,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
312,False,0.0014184618304977337,0.34875488344204086,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
313,False,0.0014142129458847017,0.34780537797138322,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
314,False,0.0014099802828184147,0.34685931120731084,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
315,False,0.0014057637752129821,0.3459166825872444,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
316,False,0.0014015633032344931,0.34497742776460427,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
317,False,0.0013973788547034674,0.34404161107340769,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
318,False,0.0013932102518369495,0.34310909500010212,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
319,False,0.0013890574431296779,0.34217990689978706,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
